Sector: ,SCC: ,SCC Descriptions: ,NH3 (kg) Emissions,NOX (kg) Emissions,PM25-PRI (kg) Emissions,SO2 (kg) Emissions,VOC (kg) Emissions,Deaths from NH3 to TotalPop,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NH3 to WhiteNoLat,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NH3 to Black,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NH3 to Native,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NH3 to Asian,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NH3 to Other,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NH3 to Latino,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NH3 to Poverty,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NH3 to TwoXPov,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
np_oilgas,2310021203,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Lean Burn Compressor Engines 500+ HP""",,11221.515576,80.5120337205,16.6594546215,4271.2265607,0,4.3668622079,0.3686397451,0.0167870443,1.1858517174,0,2.6195628762,0.1823598702,0.0104389896,0.5652554482,0,0.4978048777,0.0436458936,0.0023204766,0.1296787144,0,0.0483853153,0.0024195222,0.0002050546,0.0071211855,0,0.0998563083,0.0113867637,0.0004187364,0.033602794,0,0.0942064436,0.0067669056,0.0004066557,0.0200416709,0,1.0070463849,0.12206079,0.0029971315,0.4301519045,0,0.7485582002,0.0678191592,0.0027303146,0.2241051667,0,2.5691359078,0.2129642176,0.0101272656,0.6762943135
np_oilgas,2310022410,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Amine Unit""",,0,0,2.7883963908,0,0,0,0,0.0001028537,0,0,0,0,0.000047552,0,0,0,0,1.55646464422271E-05,0,0,0,0,4.1190932177133E-07,0,0,0,0,4.29056534395203E-06,0,0,0,0,1.58714724561603E-06,0,0,0,0,3.34474855999464E-05,0,0,0,0,1.69982875141078E-05,0,0,0,0,6.21214618652919E-05,0
np_oilgas,2310111700,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Exploration;Oil Well Completion: All Processes""",,0,,0,0,0,0.3805588235,0.0403685954,1.4188831164,12.6296498485,0,0.3098709545,0.030588375,0.9185349885,7.8252319808,0,0.0272919601,0.0039844244,0.2392369614,1.4102467159,0,0.0047146739,0.0005610022,0.0075171284,0.1454891154,0,0.0069865838,0.0011069884,0.0476424807,0.2425173041,0,0.0073514789,0.0007513937,0.0259677202,0.2745745537,0,0.0243431722,0.0033764116,0.179983837,2.7315901633,0,0.0502447773,0.0054053895,0.2169441326,2.0467524431,0,0.2482519499,0.0266974718,0.8978614744,7.4663101308
np_oilgas,2310021402,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines 50 To 499 HP w/NSCR""",,0,0,0,0,0,2.2919524438,1.3529479168,0.0184749469,0.0397129166,0,1.4002007574,0.6982450061,0.0107888389,0.0213203861,0,0.311544545,0.2067564679,0.002844651,0.0057350595,0,0.0244614478,0.0082619575,0.0001911288,0.0002425027,0,0.0675532007,0.0554865418,0.0005978175,0.0014658769,0,0.0497755414,0.0250205878,0.0004118942,0.0007212699,0,0.4384169497,0.359177355,0.0036406165,0.0102278214,0,0.367627582,0.2264326831,0.0029963225,0.0065329845,0,1.3883300867,0.81460142,0.0112061248,0.0240198326
np_oilgas,2310010800,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well truck loading""",,0,0,0,0,0,0,0,0,0.2716289338,0,0,0,0,0.2137771397,0,0,0,0,0.0149446999,0,0,0,0,0.0039770718,0,0,0,0,0.0046593664,0,0,0,0,0.0056512943,0,0,0,0,0.0286193612,0,0,0,0,0.0352412986,0,0,0,0,0.1791955162
np_oilgas,2310012020,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Storage Tanks: Crude Oil""",,0,0,0,859.33643436,0,0,0,0,0.000509834,0,0,0,0,0.0002319706,0,0,0,0,5.62271126147532E-05,0,0,0,0,1.58668727653266E-06,0,0,0,0,1.10612374275309E-05,0,0,0,0,7.70917396739468E-06,0,0,0,0,0.0002012792,0,0,0,0,8.77431037797288E-05,0,0,0,0,0.0002971895
np_oilgas,2310002305,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Flares: Flaring Operations""",,37.94754855,0,0,0,0,0.2757693231,0.00000278,2.51826352352542E-07,0.0021559141,0,0.2157225272,1.99438231489511E-06,1.16425140731812E-07,0.0015544158,0,0.0176906227,2.43799691792687E-07,3.81086052847768E-08,0.0001202271,0,0.0015041902,0.000000067,0.000000001,7.14276387901462E-05,0,0.0052833692,4.63812315928583E-08,1.0504934035735E-08,2.56135087727986E-05,0,0.0053707365,5.89265187108705E-08,3.88592066774781E-09,4.24871491456853E-05,0,0.0301978771,3.69457304366912E-07,8.18932776297154E-08,0.000341743,0,0.037193234,4.12326742300579E-07,4.16185620953233E-08,0.0003143442,0,0.1799505474,1.73790856227951E-06,1.52097476845601E-07,0.001337358
np_oilgas,2310030401,"""Industrial Processes;Oil and Gas Exploration and Production;Natural Gas Liquids;Gas Plant Truck Loading""",,0,0,0,59023.5426255,0,0,0,0,0.022986628,0,0,0,0,0.0173596845,0,0,0,0,0.0011823002,0,0,0,0,0.000123891,0,0,0,0,0.0004249953,0,0,0,0,0.0004644859,0,0,0,0,0.0034312712,0,0,0,0,0.0029593414,0,0,0,0,0.0152416625
np_oilgas,2310011020,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Storage Tanks: Crude Oil""",,0,0,0,198527.458215,0,0,0,0,127.3972686741,0,0,0,0,76.5715303067,0,0,0,0,12.3429236856,0,0,0,0,1.2281218944,0,0,0,0,2.7601358407,0,0,0,0,2.5525625588,0,0,0,0,31.9419942769,0,0,0,0,20.2014782852,0,0,0,0,75.6506230941
np_oilgas,2310023606,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Mud Degassing""",,,,,0,0,0,0,0,0.0078717685,0,0,0,0,0.0062941472,0,0,0,0,0.0010718548,0,0,0,0,2.63008568321127E-05,0,0,0,0,0.000096161,0,0,0,0,0.0001147363,0,0,0,0,0.0002685684,0,0,0,0,0.0014624823,0,0,0,0,0.0044431833
np_oilgas,2310010000,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum;Total: All Processes""",,,,,77127.780078,0,0.5336582872,0,0,20.925224916,0,0.3290346719,0,0,7.1568430019,0,0.0260545716,0,0,1.5377649804,0,0.0047132762,0,0,0.1336817296,0,0.0405197155,0,0,0.9744322685,0,0.0193562461,0,0,0.5472360571,0,0.1139798059,0,0,10.5752669262,0,0.083003461,0,0,4.9509148926,0,0.3333111631,0,0,10.3048564819
np_oilgas,2310020800,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well truck loading""",,0,0,0,75.4415046,0,0,0,0,0.5465869812,0,0,0,0,0.3988889411,0,0,0,0,0.0290401482,0,0,0,0,0.0026951654,0,0,0,0,0.0093449654,0,0,0,0,0.0098953719,0,0,0,0,0.096722387,0,0,0,0,0.0733059087,0,0,0,0,0.3558410047
np_oilgas,2310002000,"""Industrial Processes;Oil and Gas Production: SIC 13;All Processes : Off-shore;Total: All Processes""",,0,0,0,0,0,0,0,0,7.22475788249168E-05,0,0,0,0,3.28721001194734E-05,0,0,0,0,7.96781903283342E-06,0,0,0,0,2.24846353938686E-07,0,0,0,0,1.56746496681647E-06,0,0,0,0,1.09245214191582E-06,0,0,0,0,2.85228959908687E-05,0,0,0,0,1.24339028161458E-05,0,0,0,0,4.21141457489932E-05
np_oilgas,2310022090,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Boilers/Heaters: Natural Gas""",,0.4585275864,0.0086929188,0.0027447971,0.0251562401,0,0.0011633203,0.0002407595,2.44637832427663E-05,3.80689287558776E-05,0,0.0005964212,9.92791216760691E-05,1.13177816579538E-05,1.61635976044909E-05,0,0.0001900227,4.91061598237329E-05,3.67355880769392E-06,7.3572034158604E-06,0,6.09743396017666E-06,7.43492164919588E-07,9.8641243141336E-08,1.08472191284891E-07,0,3.99069476996856E-05,0.00000906,1.01190516327705E-06,1.26210381381813E-06,0,1.84260970791076E-05,3.27553461578682E-06,3.78453478340825E-07,4.91162143002612E-07,0,0.0003124459,7.92951220559569E-05,7.98344285209746E-06,1.26863895597517E-05,0,0.0001825456,4.28376708113878E-05,4.04467125354891E-06,6.64286026645297E-06,0,0.0007060771,0.0001395846,1.47700820030696E-05,2.2119591273297E-05
np_oilgas,2310021600,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well venting""",,0,0,0,0,0,0,0,0,4.502210768,0,0,0,0,2.3078081224,0,0,0,0,0.4268262677,0,0,0,0,0.0335648501,0,0,0,0,0.0990123514,0,0,0,0,0.0766669031,0,0,0,0,1.5583322684,0,0,0,0,0.8115772352,0,0,0,0,2.5986301974
np_oilgas,2310023351,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Lateral Compressors 4 Cycle Rich Burn""",,0,0,0,0,0,5.588872858,0.516551169,0.0052835358,0.0348585901,0,3.9125007821,0.32511869,0.0035447914,0.0231085013,0,1.2130061839,0.149049574,0.001245484,0.0091891388,0,0.0462162902,0.0028435064,2.66693775838255E-05,0.0002317289,0,0.0691655832,0.0080903169,9.38143419246451E-05,0.0004386027,0,0.0934195044,0.0076854942,8.85587270189557E-05,0.0005051122,0,0.2545645224,0.0237635886,0.0002842179,0.0013855062,0,1.0065374793,0.0958584215,0.0008978301,0.0065672496,0,3.2353185423,0.2978428105,0.0031694284,0.0198231257
np_oilgas,2310021604,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Compressor Startups""",,,,,114223.66335,0,0,0,0,0.1908961862,0,0,0,0,0.1488640519,0,0,0,0,0.0110752935,0,0,0,0,0.0018389306,0,0,0,0,0.0034485233,0,0,0,0,0.0039942902,0,0,0,0,0.0216750962,0,0,0,0,0.025192271,0,0,0,0,0.125928886
np_oilgas,2310002421,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Cold Vents""",,0,0,0,486.28018992,0,0,0,0,0.0040933519,0,0,0,0,0.0018143859,0,0,0,0,0.0005825867,0,0,0,0,1.23237966726675E-05,0,0,0,0,0.000106918,0,0,0,0,5.838793460318E-05,0,0,0,0,0.0015187495,0,0,0,0,0.0007082556,0,0,0,0,0.0023831117
np_oilgas,2310000220,"""Industrial Processes;Oil and Gas Production: SIC 13; Drill rigs""",,49011.213936,1968.27393525,115.1036328,2670.4079097,0,98.6300969845,16.2377517038,1.9418076087,1.8881415592,0,70.260612071,9.8478807087,1.3100568074,1.1933601549,0,10.235705841,2.2238111985,0.2506681378,0.2144434857,0,1.0069180614,0.1474438142,0.0073776907,0.0163406589,0,2.2596656075,0.4247198403,0.0857568731,0.0436825276,0,2.0833680978,0.3327693309,0.0385566045,0.0356694048,0,12.7838272597,3.2611268018,0.2493914957,0.3846453258,0,14.6101415477,2.6795842106,0.2634527008,0.3015880643,0,61.9555848568,9.8448886769,1.2987754932,1.1545906968
np_oilgas,2310000330,"""Industrial Processes;Oil and Gas Production: SIC 13; Artificial lift""",,8.1072764769,0.0693225418,0.0021000335,0.1057160824,0,116.8664216934,6.7245337198,0.0920246403,0.6982759024,0,88.4403090687,4.6533644888,0.0660318359,0.5084574529,0,12.245576397,0.8789833006,0.0122657585,0.0688590341,0,1.277670397,0.0588684284,0.0006417723,0.0085586281,0,1.9716076573,0.1517611695,0.0023873308,0.0117428518,0,2.6929382842,0.1506301647,0.0019718331,0.0151271963,0,10.2383200153,0.8309261704,0.0087261098,0.0855307392,0,17.6514679921,1.0403131291,0.0136063364,0.1042021314,0,72.390943177,4.1888190219,0.0586549638,0.4347987536
np_oilgas,2310021201,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Lean Burn Compressor Engines <50 HP""",,0,0,0,0,0,0.0463960555,0.0002051933,1.24095634363691E-05,0.0003889107,0,0.0308629488,0.0001243226,0.0000076,0.0002441803,0,0.0068296409,0.000034206,2.06138542346554E-06,0.000062439,0,0.0005835808,1.87146825028674E-06,1.30243624430696E-07,3.40744025297877E-06,0,0.0007631979,4.76052745782764E-06,3.06712494649811E-07,6.91640229599255E-06,0,0.0010128287,4.11243019587322E-06,0.000000274,7.13870374226045E-06,0,0.0063438583,3.59202162335994E-05,2.03721503820219E-06,6.48289295225267E-05,0,0.0078392184,3.4360546108802E-05,2.07163837532046E-06,6.53383046313148E-05,0,0.0269702167,0.00012095,7.38068352171979E-06,0.0002262507
np_oilgas,2310023100,"""Industrial Processes; Oil and Gas Production; CBM; Dehydrators""",,0,0,0,0,0,3.261173498,2.0047820932,9.07600030583283E-08,0.0721278535,0,2.3134921181,1.2699525163,6.09379278678742E-08,0.0479213798,0,0.6435664866,0.5541098556,2.14530942672542E-08,0.0181069444,0,0.0369403662,0.0155040708,4.58200800355134E-10,0.0007288134,0,0.0409882764,0.0311252681,1.57447458171004E-09,0.0009049902,0,0.0650794609,0.0330404793,1.4950316715193E-09,0.0012197245,0,0.1611067939,0.1010499074,4.84127396406689E-09,0.0032460013,0,0.5803885891,0.3704844972,1.55215399074044E-08,0.0135027035,0,1.8945138572,1.1575141129,5.42908878456766E-08,0.0410936994
np_oilgas,2310022000,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas : Off-shore;Total: All Processes""",,157.20427428,0.6419694653,0.2866341726,3.8316137816,0,0.1155066145,0.0051895075,0.0007401058,0.0016897334,0,0.0591396789,0.0021366897,0.0003421704,0.0007163916,0,0.0190295209,0.0010659008,0.0001119987,0.0003294194,0,0.0006006915,1.59281767189383E-05,0.000002964,4.80560144791249E-06,0,0.0039969516,0.0001963283,3.08736579545274E-05,0.000056415,0,0.001822556,7.03853128344188E-05,1.14206536296762E-05,2.17242807901074E-05,0,0.0309172154,0.0017042752,0.0002406784,0.0005609775,0,0.0181137434,0.0009236806,0.0001223148,0.0002949336,0,0.0701324804,0.0030083569,0.0004470081,0.000981739
np_oilgas,2310023515,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Fugitives:  Valves""",,,,,0,0,0,0,0,2.2922816838,0,0,0,0,1.5367996393,0,0,0,0,0.5679991948,0,0,0,0,0.0223504907,0,0,0,0,0.0291426127,0,0,0,0,0.0414266384,0,0,0,0,0.0945631117,0,0,0,0,0.4301286141,0,0,0,0,1.3039449365
np_oilgas,2310011100,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Heater Treater""",,5725.39875645,435.130378065,11.064754008,314.897521275,0,13.9806858808,6.7135002647,0.0682870864,0.2818562815,0,9.6758709059,3.9971398472,0.0460656017,0.167332914,0,1.315564142,0.7232654929,0.0085865458,0.0263126459,0,0.1912330313,0.0651673893,0.0007558523,0.0026694574,0,0.2384123876,0.1518067798,0.0015568271,0.0052705912,0,0.3405669468,0.1465167067,0.0016468721,0.0057446686,0,2.2190384602,1.6296040398,0.0096753873,0.0745260041,0,2.1900438305,1.0921045332,0.0106350077,0.0457390756,0,8.3984314633,4.0120223518,0.042010511,0.165877834
np_oilgas,2310030000,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas Liquids;Total: All Processes""",,,,,772.24667436,0,0,0,0,0.5236311992,0,0,0,0,0.2922077027,0,0,0,0,0.0203613875,0,0,0,0,0.0042556241,0,0,0,0,0.0451874918,0,0,0,0,0.0198137399,0,0,0,0,0.1418052517,0,0,0,0,0.0840234739,0,0,0,0,0.3198987584
np_oilgas,2310002411,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Pressure/Level Controllers""",,0,0,0,7.9657284014,0,0,0,0,2.45003401778726E-05,0,0,0,0,1.05272783332753E-05,0,0,0,0,4.39453278475017E-06,0,0,0,0,7.08884864552885E-08,0,0,0,0,7.65259176466843E-07,0,0,0,0,3.25204917521642E-07,0,0,0,0,8.41717645213858E-06,0,0,0,0,4.26537851901742E-06,0,0,0,0,1.42433787539715E-05
np_oilgas,2310030210,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas Liquids; Gas well tanks - Flashing & Standing/Working/Breathing""",,,,,6157.3367505,0,0,0,0,25.1741668738,0,0,0,0,18.4014893971,0,0,0,0,1.350173689,0,0,0,0,0.1264168353,0,0,0,0,0.4322644935,0,0,0,0,0.454218311,0,0,0,0,4.4096040489,0,0,0,0,3.3898632037,0,0,0,0,16.3779465869
np_oilgas,2310021506,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives:  Other""",,,,,9547.940688,0,0,0,0,16.4999392952,0,0,0,0,11.5832018411,0,0,0,0,1.703975225,0,0,0,0,0.1743381016,0,0,0,0,0.3207100289,0,0,0,0,0.361527589,0,0,0,0,2.3561865182,0,0,0,0,2.6337545979,0,0,0,0,10.041868296
np_oilgas,2310023030,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Tank Truck/Railcar Loading: Condensate""",,,,,0,0,0,0,0,0.0059017079,0,0,0,0,0.0046513521,0,0,0,0,0.0004559848,0,0,0,0,0.0001869976,0,0,0,0,7.83797647281778E-05,0,0,0,0,0.0002308868,0,0,0,0,0.0002981068,0,0,0,0,0.0008915497,0,0,0,0,0.003643301
np_oilgas,2310021503,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives: Open Ended Lines""",,,,,27.4948722615,0,0,0,0,2.4682480938,0,0,0,0,1.7634287605,0,0,0,0,0.2872197338,0,0,0,0,0.0292398228,0,0,0,0,0.0440116442,0,0,0,0,0.0569506043,0,0,0,0,0.2873975291,0,0,0,0,0.4049973864,0,0,0,0,1.4857082823
np_oilgas,2310022501,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Connectors: Gas Streams""",,0,0,0,0.0237501033,0,0,0,0,1.30669002852703E-06,0,0,0,0,0.000000554,0,0,0,0,2.54743522147073E-07,0,0,0,0,3.7161930824897E-09,0,0,0,0,4.36262802323951E-08,0,0,0,0,1.67995769047684E-08,0,0,0,0,4.33813308070038E-07,0,0,0,0,2.28075936283426E-07,0,0,0,0,7.59188973736257E-07
np_oilgas,2310021101,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 2Cycle Lean Burn Compressor Engines < 50 HP""",,0,0,0,0,0,0.1270812217,0.0441714345,0.0002644748,0.0117095609,0,0.0776580274,0.0210309644,0.0001572895,0.0051040351,0,0.0134408229,0.005389601,3.40418323063861E-05,0.0011022702,0,0.0012456906,0.0002593704,2.26284739624744E-06,6.04507637423201E-05,0,0.0033071535,0.0015265934,7.34009346864556E-06,0.0003215386,0,0.0025627995,0.0007215164,5.51057525366558E-06,0.0001605147,0,0.0288667275,0.0152433889,5.80299296671178E-05,0.0049607516,0,0.0206861093,0.0080003474,4.26645048052168E-05,0.0022451072,0,0.0760824559,0.0257568608,0.0001601871,0.0066136051
np_oilgas,2310022505,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Valves: Gas""",,0,0,0,1.3548989412,0,0,0,0,1.52304080782469E-05,0,0,0,0,6.45719366484208E-06,0,0,0,0,2.96922168320894E-06,0,0,0,0,4.3315260503767E-08,0,0,0,0,5.08496813000483E-07,0,0,0,0,1.95811731294285E-07,0,0,0,0,5.05636891504426E-06,0,0,0,0,2.65838297633468E-06,0,0,0,0,8.84890272077632E-06
np_oilgas,2310021400,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well dehydrators""",,0,0,0,0,0,62.7635566934,21.9546096941,1.2275355232,19.7161940764,0,48.1292185878,15.7110227856,0.8336373936,13.47904247,0,7.0139791643,3.3329916363,0.1917024041,2.5943072868,0,0.6598809146,0.2160255669,0.0059847658,0.236831023,0,1.3240857462,0.5327412025,0.0484754831,0.3670769571,0,1.4496585093,0.5288463443,0.0251647843,0.4076380532,0,4.1867337966,1.6329821639,0.1225706928,2.6312982771,0,9.377662313,3.4999933255,0.1740644918,3.1226240869,0,39.3292291598,13.5628334742,0.8051679363,12.0965152495
np_oilgas,2310021100,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well heaters""",,0,0,0,0,0,54.4143625497,24.7943970648,0.0673129259,0.9515958425,0,39.8943138989,16.5602632903,0.0468845346,0.6392844321,0,6.7133768684,3.728039612,0.0084674379,0.1292445515,0,0.6416185898,0.2334688348,0.0002332513,0.0104627254,0,0.9072959166,0.5491365698,0.0027633236,0.0165038134,0,1.2520553112,0.5460344024,0.0013012221,0.0204017635,0,5.0057019781,3.1774543519,0.0076631564,0.1356985563,0,8.6560075278,4.069628031,0.0089807859,0.1611734464,0,33.0114970432,15.0642023659,0.0452366718,0.5647562386
np_oilgas,2310023400,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Dehydrators""",,0,0,0,0,0,4.7957192571,2.7830735786,0.077026794,1.5263941858,0,3.4284212089,1.786455565,0.0527259527,1.0203969575,0,0.8772278353,0.7360527633,0.0167337824,0.2277453311,0,0.0747942346,0.0252669923,0.0005676057,0.054948657,0,0.0611662332,0.0437116601,0.0013208987,0.0178687229,0,0.1174629041,0.0533341116,0.0014656819,0.0261796676,0,0.236646846,0.1382524917,0.0042128727,0.1792548549,0,0.8564711225,0.5133907542,0.0130823906,0.2605763583,0,2.7772178613,1.6066365653,0.0461249214,0.9022106456
ag,2801700009,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Ammonium Phosphates (see also subsets (-13""",288.32879418,,,,,0.0584603304,0,0,0,0,0.0450698304,0,0,0,0,0.0037067855,0,0,0,0,0.0009349593,0,0,0,0,0.0018511659,0,0,0,0,0.0014963858,0,0,0,0,0.0054012035,0,0,0,0,0.0082217179,0,0,0,0,0.0381494063,0,0,0,0
ag,2805025000,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Swine production composite;Not Elsewhere Classified (see also 28-05-039""",38317.68003,,,,,296.7027260231,0,0,0,0,206.1381879771,0,0,0,0,42.9146238919,0,0,0,0,0.5152665765,0,0,0,0,10.8874993838,0,0,0,0,5.4623734465,0,0,0,0,30.7847750001,0,0,0,0,41.5269902972,0,0,0,0,196.6811709658,0,0,0,0
ag,2805001200,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Beef cattle -  finishing operations on feedlots (drylots);Manure handling and storage""",16.52528196,,,,,0.068281614,0,0,0,0,0.049083548,0,0,0,0,0.0084721716,0,0,0,0,0.0003155467,0,0,0,0,0.0021817276,0,0,0,0,0.0013403501,0,0,0,0,0.0068882702,0,0,0,0,0.0095019102,0,0,0,0,0.0449158156,0,0,0,0
ag,2805021200,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Dairy cattle - scrape dairy;Manure handling and storage""",1043.0087382,,,,,306.5750407097,0,0,0,0,219.2475409305,0,0,0,0,39.12563409,0,0,0,0,1.3326782969,0,0,0,0,11.2977590868,0,0,0,0,6.1610913674,0,0,0,0,29.4103371629,0,0,0,0,41.4348751124,0,0,0,0,205.4232805965,0,0,0,0
ag,2805047100,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Swine production - deep-pit house operations (unspecified animal age);Confinement""",119269.42632,,,,,761.0454763967,0,0,0,0,548.7089314802,0,0,0,0,98.6155515325,0,0,0,0,2.3597936595,0,0,0,0,27.6422962631,0,0,0,0,14.465659598,0,0,0,0,69.2532444128,0,0,0,0,103.1180338479,0,0,0,0,509.9755434948,0,0,0,0
ag,2801700015,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Liquid Ammonium Polyphosphate""",2329.02693672,,,,,42.786483872,0,0,0,0,31.2521740377,0,0,0,0,5.4339440054,0,0,0,0,0.1785504521,0,0,0,0,1.3751719748,0,0,0,0,0.8426750664,0,0,0,0,3.7039683576,0,0,0,0,5.953298895,0,0,0,0,28.2483780544,0,0,0,0
ag,2805022300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Dairy cattle - deep pit dairy;Land application of manure""",234.7069032,,,,,14.6612938653,0,0,0,0,10.5206879332,0,0,0,0,1.9098828128,0,0,0,0,0.0558932537,0,0,0,0,0.5530038401,0,0,0,0,0.292762597,0,0,0,0,1.3290634403,0,0,0,0,1.9634472193,0,0,0,0,9.876356402,0,0,0,0
ag,2805009300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Poultry production - broilers;Land application of manure""",6.921458676,,,,,786.4948007596,0,0,0,0,526.575655966,0,0,0,0,166.7602494214,0,0,0,0,4.3682312784,0,0,0,0,16.8080655544,0,0,0,0,14.2671385678,0,0,0,0,57.7154598771,0,0,0,0,131.2250723857,0,0,0,0,475.4169971589,0,0,0,0
ag,2805039300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Swine production - operations with lagoons (unspecified animal age);Land application of manure""",24069.43242,,,,,72.3213232868,0,0,0,0,50.9275569195,0,0,0,0,11.2377145524,0,0,0,0,0.4007275893,0,0,0,0,2.1196107246,0,0,0,0,1.4140066043,0,0,0,0,6.2217069616,0,0,0,0,10.6721634614,0,0,0,0,46.6015576261,0,0,0,0
ag,2801700014,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Monoammonium Phosphate""",5383.6893825,,,,,78.0619906583,0,0,0,0,57.162236812,0,0,0,0,9.6045696535,0,0,0,0,0.3026965017,0,0,0,0,2.6763799636,0,0,0,0,1.4961018679,0,0,0,0,6.8200058992,0,0,0,0,10.6079185964,0,0,0,0,52.0819729933,0,0,0,0
ag,2805019200,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Dairy cattle - flush dairy;Manure handling and storage""",741.2427198,,,,,152.6926227282,0,0,0,0,106.3704775965,0,0,0,0,17.3247576876,0,0,0,0,1.3690066929,0,0,0,0,4.3789438762,0,0,0,0,3.2802759496,0,0,0,0,19.9691609802,0,0,0,0,22.5181289846,0,0,0,0,97.481438473,0,0,0,0
ag,2805008300,"""Miscellaneous Area Sources;Agriculture Production - Livestock;Poultry production - layers with wet manure management systems;Land application of manure""",8.011169298,,,,,14.4389485038,0,0,0,0,9.4813198177,0,0,0,0,2.9188138205,0,0,0,0,0.072323852,0,0,0,0,0.3400201653,0,0,0,0,0.2672997099,0,0,0,0,1.3591711245,0,0,0,0,2.3760116386,0,0,0,0,8.7694774986,0,0,0,0
ag,2801700001,"""Miscellaneous Area Sources;Agriculture Production - Crops;Fertilizer Application;Anhydrous Ammonia""",181090.5460485,,,,,1242.762796851,0,0,0,0,826.3175552362,0,0,0,0,142.9702305254,0,0,0,0,4.4002618642,0,0,0,0,56.987715078,0,0,0,0,26.3004960053,0,0,0,0,185.786538908,0,0,0,0,176.9933666786,0,0,0,0,812.0071291103,0,0,0,0
